,index,skills
6353,6353,SQL
6354,6354,JavaScript
6355,6355,Active Directory
6356,6356,Blazor
6357,6357,коннектор
6358,6358,API
6359,6359,Docker
6360,6360,Микросервисная архитектура
6361,6361,Веб-программирование
6362,6362,Работа в команде
6363,6363,ASP.NET Core
6364,6364,Scrum
6365,6365,Android
6366,6366,Android SDK
6367,6367,Java
6368,6368,Kotlin
6369,6369,JavaScript
6370,6370,CSS
6371,6371,TypeScript
6372,6372,React
6373,6373,Linux
6374,6374,ALT Linux
6375,6375,Драйверы
6376,6376,U-Boot
6377,6377,Buildroot
6378,6378,MS Excel
6379,6379,Business intelligence
6380,6380,SQL
6381,6381,QlikSense
6382,6382,QlikView
6383,6383,Финансовые показатели
6384,6384,Аналитическое мышление
6385,6385,Основы баз данных
6386,6386,Визуализация данных
6387,6387,Отчет о финансовых результатах
6388,6388,Формирование аналитической отчетности
6389,6389,Финансовая отчетность
6390,6390,Управленческая отчетность
6391,6391,Google Sheets
6392,6392,Python
6393,6393,SQL
6394,6394,FastAPI
6395,6395,Yandex Cloud
6396,6396,Английский — B1 — Средний
6397,6397,Vue
6398,6398,Vue.js
6399,6399,Nuxt
6400,6400,JavaScript
6401,6401,TypeScript
6402,6402,Webpack
6403,6403,SSR
6404,6404,Vuex
6405,6405,Pinia
6406,6406,C++
6407,6407,Java
6408,6408,PostgreSQL
6409,6409,CI/CD
6410,6410,Git
6411,6411,ООП
6412,6412,PHP
6413,6413,MySQL
6414,6414,1С-Битрикс
6415,6415,Laravel
6416,6416,MySQL
6417,6417,PHP
6418,6418,REST API
6419,6419,CMS Wordpress
6420,6420,JavaScript
6421,6421,TypeScript
6422,6422,Vue.js
6423,6423,Web
6424,6424,Git
6425,6425,Node.js
6426,6426,Linux
6427,6427,Golang
6428,6428,TCP/IP
6429,6429,SCSI
6430,6430,NVMe
6431,6431,iSCSI
6432,6432,NFS
6433,6433,SMB
6434,6434,IOPS
6435,6435,Разработка драйверов
6436,6436,СХД
6437,6437,RAID
6438,6438,Git
6439,6439,Работа в команде
6440,6440,Разработка нового продукта
6441,6441,SQL
6442,6442,Анализ бизнес-процессов
6443,6443,CMS Wordpress
6444,6444,MySQL
6445,6445,PHP
6446,6446,SEO
6447,6447,phpMyAdmin
6448,6448,Wordpress
6449,6449,jQuery
6450,6450,HTML5
6451,6451,CSS3
6452,6452,1С: Предприятие 8
6453,6453,Обновление конфигурации 1С
6454,6454,разработчик
6455,6455,middle
6456,6456,1С
6457,6457,1С программирование
6458,6458,старший
6459,6459,ведущий
6460,6460,API интеграция
6461,6461,"SOAP, XML, JSON, ADO"
6462,6462,СУБД MS SQL
6463,6463,удаленно
6464,6464,Программист
6465,6465,Старший разработчик
6466,6466,Kotlin
6467,6467,Java
6468,6468,Spring Boot
6469,6469,PHP
6470,6470,Laravel
6471,6471,MySQL
6472,6472,Git
6473,6473,YouTrack
6474,6474,Golang
6475,6475,Bash
6476,6476,Linux
6477,6477,Yii2
6478,6478,C++
6479,6479,PHP
6480,6480,Laravel
6481,6481,Git
6482,6482,C++
6483,6483,ООП
6484,6484,Linux
6485,6485,Git
6486,6486,ARM
6487,6487,C/C++
6488,6488,Embedded
6489,6489,JavaScript
6490,6490,HTML5
6491,6491,CSS3
6492,6492,Git
6493,6493,Кроссбраузерная верстка
6494,6494,Адаптивная верстка
6495,6495,Клиент-серверная архитектура
6496,6496,ООП
6497,6497,REST API
6498,6498,Английский — B1 — Средний
6499,6499,.NET Core
6500,6500,C#
6501,6501,PostgreSQL
6502,6502,Docker
6503,6503,CI/CD
6504,6504,Node.js
6505,6505,React
6506,6506,MongoDB
6507,6507,Express.js
6508,6508,NoSQL
6509,6509,Styled Components
6510,6510,ReactJS
6511,6511,SOLID
6512,6512,Английский — B1 — Средний
6513,6513,Docker
6514,6514,CI/CD
6515,6515,Requests
6516,6516,Django Framework
6517,6517,Python
6518,6518,FastAPI
6519,6519,Flutter
6520,6520,Dart
6521,6521,API
6522,6522,ООП
6523,6523,SOLID
6524,6524,Clean Architecture
6525,6525,Git
6526,6526,Figma
6527,6527,PHP
6528,6528,Symfony
6529,6529,Ext JS
6530,6530,RabbitMQ
6531,6531,PostgreSQL
6532,6532,1С программирование
6533,6533,Автоматизация склада
6534,6534,Автоматизированные складские системы
6535,6535,1С программирование
6536,6536,1С: Предприятие 8
6537,6537,1С: Управление предприятием
6538,6538,ERP-системы на базе 1С
6539,6539,1С: Зарплата и управление персоналом
6540,6540,1С: Бухгалтерия
6541,6541,1С:Управление холдингом
6542,6542,1С: Комплексная автоматизация
6543,6543,Разработка электросхем
6544,6544,Чтение чертежей
6545,6545,программирование микроконтроллеров
6546,6546,Автоматизация
6547,6547,Чтение электрических схем
6548,6548,Релейная защита и автоматика
6549,6549,производство печатных плат
6550,6550,Проведение испытаний
6551,6551,Altium Designer
6552,6552,Rust
6553,6553,Solana
6554,6554,MEV
6555,6555,Low Latency
6556,6556,Blockchain
6557,6557,Техническая поддержка
6558,6558,ERP-системы на базе 1С
6559,6559,1С: Зарплата и управление персоналом
6560,6560,1С: Предприятие 8
6561,6561,1С программирование
6562,6562,Конфигурационное тестирование
6563,6563,1С: Бухгалтерия
6564,6564,Обновление конфигурации 1С
6565,6565,Основы баз данных
6566,6566,Оптимизация кода
6567,6567,Интеграции
6568,6568,1С Нетиповые конфигурации
6569,6569,Рефакторинг кода
6570,6570,1С программирование
6571,6571,1C: ERP
6572,6572,1С: Управление Торговлей
6573,6573,1С: Комплексная автоматизация
6574,6574,1C: Бухгалтерия
6575,6575,1С: Зарплата и управление персоналом
6576,6576,C++
6577,6577,Робототехника
6578,6578,Qt
6579,6579,QML
6580,6580,GUI
6581,6581,TypeScript
6582,6582,REST API
6583,6583,JavaScript
6584,6584,Управление проектами
6585,6585,Ведение переговоров
6586,6586,Активные продажи
6587,6587,B2B Продажи
6588,6588,Проведение презентаций
6589,6589,TypeScript
6590,6590,JavaScript
6591,6591,ELMA365
6592,6592,UEFI
6593,6593,DWH
6594,6594,ETL
6595,6595,Oracle Pl/SQL
6596,6596,PostgreSQL
6597,6597,PHP
6598,6598,Symfony
6599,6599,Git
6600,6600,Docker
6601,6601,REST API
6602,6602,HTTP
6603,6603,Pascal
6604,6604,SQL
6605,6605,Linux
6606,6606,PostgreSQL
6607,6607,Ценные бумаги
6608,6608,XML
6609,6609,Lazarus
6610,6610,Биржевые сделки
6611,6611,Банковский учет
6612,6612,ORACLE
6613,6613,Delphi
6614,6614,Налоги
6615,6615,База данных: Oracle
6616,6616,FirebirdSQL
6617,6617,Депозитарная деятельность
6618,6618,С
6619,6619,GCC
6620,6620,МНК
6621,6621,Теория вероятностей
6622,6622,Матанализ
6623,6623,Python
6624,6624,Стратегия тестирования
6625,6625,Оптимизация кода
6626,6626,WebRTC
6627,6627,Mediasoup
6628,6628,JavaScript
6629,6629,TypeScript
6630,6630,Redis
6631,6631,MobX
6632,6632,Docker
6633,6633,Docker-compose
6634,6634,Английский — B1 — Средний
6635,6635,Разработка бюджетных моделей
6636,6636,Optimacros
6637,6637,Anaplan
6638,6638,Финансовое моделирование
6639,6639,PHP
6640,6640,Git
6641,6641,REST API
6642,6642,Laravel
6643,6643,Symfony
6644,6644,SOLID
6645,6645,Docker
6646,6646,Linux
6647,6647,C++
6648,6648,Python
6649,6649,Структуры данных
6650,6650,Алгоритмы
6651,6651,PHP
6652,6652,HTML
6653,6653,CSS
6654,6654,JavaScript
6655,6655,SQL
6656,6656,ООП
6657,6657,SOLID
6658,6658,GitHub
6659,6659,CMS Wordpress
6660,6660,Joomla CMS
6661,6661,1С-Битрикс
6662,6662,HTML
6663,6663,CSS
6664,6664,JavaScript
6665,6665,HTTP
6666,6666,SQL
6667,6667,BPMN
6668,6668,TypeScript
6669,6669,SQL
6670,6670,REST
6671,6671,SOAP
6672,6672,HTML
6673,6673,CSS
6674,6674,ELMA
6675,6675,C#
6676,6676,Git
6677,6677,Английский — B1 — Средний
6678,6678,1С программирование
6679,6679,1С: Предприятие 8
6680,6680,1С: Управление Торговлей
6681,6681,1С: УНФ
6682,6682,PHP
6683,6683,Laravel
6684,6684,PostgreSQL
6685,6685,Linux
6686,6686,Английский — A2 — Элементарный
6687,6687,Android
6688,6688,Android SDK
6689,6689,Java
6690,6690,Kotlin
6691,6691,React Native
6692,6692,Flutter
6693,6693,C++
6694,6694,Git
6695,6695,Linux
6696,6696,Qt
6697,6697,Рефакторинг кода
6698,6698,Политика тестирования
6699,6699,1С программирование
6700,6700,PHP
6701,6701,Laravel
6702,6702,Kubernetes
6703,6703,PostgreSQL
6704,6704,C++
6705,6705,Qt
6706,6706,PostgreSQL
6707,6707,Linux
6708,6708,Git
6709,6709,SQL
6710,6710,Apache Kafka
6711,6711,JavaScript
6712,6712,HTML
6713,6713,Webflow
6714,6714,MongoDB
6715,6715,Postmypost
6716,6716,Английский — A1 — Начальный
6717,6717,TypeScript
6718,6718,Node.js
6719,6719,Rust
6720,6720,blockchain
6721,6721,solidity
6722,6722,JavaScript
6723,6723,Python
6724,6724,Docker
6725,6725,Разработка драйверов устройств для Windows
6726,6726,WDM
6727,6727,WDF
6728,6728,C
6729,6729,C++
6730,6730,Kernel Mode
6731,6731,DDK/WDK
6732,6732,WinDbg
6733,6733,Перехват функций API (Hooking)
6734,6734,Низкоуровневое программирование
6735,6735,x86/x64
6736,6736,Visual Studio Debugger
6737,6737,IDA Pro
6738,6738,Git
6739,6739,VirtualBox
6740,6740,VMware
6741,6741,QEMU
6742,6742,1С программирование
6743,6743,1С: Предприятие
6744,6744,ЕСКД
6745,6745,РЭА
6746,6746,Проектирование
6747,6747,Чтение электросхем
6748,6748,Altium Designer
6749,6749,Разработка электросхем
6750,6750,Техническая документация
6751,6751,САПР
6752,6752,PHP
6753,6753,Symfony
6754,6754,MySQL
6755,6755,PostgreSQL
6756,6756,C++
6757,6757,C/C++
6758,6758,MS Visual Studio
6759,6759,OpenGL
6760,6760,Удаленная работа
6761,6761,Swift
6762,6762,iOS
6763,6763,CI
6764,6764,Xcode
6765,6765,Unit Testing
6766,6766,Оптимизация кода
6767,6767,Английский язык
6768,6768,UI
6769,6769,SOLID
6770,6770,SwiftUI
6771,6771,1С программирование
6772,6772,MySQL
6773,6773,Рефакторинг кода
6774,6774,PHP
6775,6775,Agile
6776,6776,Embedded Linux
6777,6777,C/C++
6778,6778,GCC
6779,6779,GDB
6780,6780,Python
6781,6781,Git
6782,6782,Django Framework
6783,6783,Redis
6784,6784,HTTP
6785,6785,HTML
6786,6786,JavaScript
6787,6787,HTML5
6788,6788,MongoDB
6789,6789,PostgreSQL
6790,6790,REST API
6791,6791,Backend
6792,6792,JSON API
6793,6793,Celery
6794,6794,Веб-программирование
6795,6795,Boost
6796,6796,ООП
6797,6797,Linux
6798,6798,разработка драйверов
6799,6799,Ubuntu
6800,6800,CentOS
6801,6801,Fedora
6802,6802,Java
6803,6803,Spring Framework
6804,6804,Git
6805,6805,ООП
6806,6806,Hibernate ORM
6807,6807,SQL
6808,6808,Atlassian Jira
6809,6809,Spring Boot
6810,6810,PostgreSQL
6811,6811,JUnit
6812,6812,Atlassian Confluence
6813,6813,JPA
6814,6814,WMS
6815,6815,Python
6816,6816,PostgreSQL
6817,6817,MySQL
6818,6818,REST API
6819,6819,pandas
6820,6820,Docker
6821,6821,Docker-compose
6822,6822,Debian
6823,6823,Ubuntu
6824,6824,CentOS
6825,6825,CI/CD
6826,6826,Pytest
6827,6827,Unit Testing
6828,6828,Celery
6829,6829,Redis
6830,6830,RabbitMQ
6831,6831,OWASP
6832,6832,SQLAlchemy
6833,6833,JWT
6834,6834,Power BI
6835,6835,Kubernetes
6836,6836,Prometheus
6837,6837,Grafana
6838,6838,Azure
6839,6839,Python
6840,6840,API
6841,6841,SQL
6842,6842,BPMN
6843,6843,C#
6844,6844,ELMA
6845,6845,Английский — A1 — Начальный
6846,6846,Business Development
6847,6847,Flutter
6848,6848,Clean Architecture
6849,6849,REST API
6850,6850,Английский — B1 — Средний
6851,6851,Flutter
6852,6852,Clean Architecture
6853,6853,REST API
6854,6854,Английский — B1 — Средний
6855,6855,Java
6856,6856,Apache Kafka
6857,6857,Spring Framework
6858,6858,Kubernetes
6859,6859,OpenShift
6860,6860,Git
6861,6861,Jenkins
6862,6862,Atlassian Jira
6863,6863,Atlassian Confluence
6864,6864,Apache Maven
6865,6865,JUnit
6866,6866,Mockito
6867,6867,REST
6868,6868,XML
6869,6869,JSON
6870,6870,HTTP
6871,6871,SQL
6872,6872,Spring Boot
6873,6873,ORACLE
6874,6874,PostgreSQL
6875,6875,Bitbucket
6876,6876,Sonar
6877,6877,Английский язык
6878,6878,Golang
6879,6879,Kubernetes
6880,6880,Микросервисная архитектура
6881,6881,SQL
6882,6882,Битрикс24
6883,6883,Python
6884,6884,ERD
6885,6885,REST API
6886,6886,ETL
6887,6887,Power BI
6888,6888,Tableau
6889,6889,DevOps
6890,6890,STM32
6891,6891,STM8
6892,6892,Разработка встроенного ПО
6893,6893,Программирование микроконтроллеров
6894,6894,Embedded-разработчик
6895,6895,C/C++
6896,6896,Keil
6897,6897,1С программирование
6898,6898,SQL
6899,6899,Обновление конфигурации 1С
6900,6900,JSON API
6901,6901,MySQL
6902,6902,JSON
6903,6903,SOAP
6904,6904,REST API
6905,6905,TypeScript
6906,6906,React
6907,6907,React Native
6908,6908,Styled Components
6909,6909,Styled System
6910,6910,Разработка ПО
6911,6911,Оптимизация запросов
6912,6912,Оптимизация кода
6913,6913,Работа с большим объемом информации
6914,6914,ML
6915,6915,Python
6916,6916,Robotic Process Automation
6917,6917,BPMN
6918,6918,UML
6919,6919,SQL
6920,6920,React
6921,6921,JavaScript
6922,6922,HTML5
6923,6923,CSS3
6924,6924,Git
6925,6925,Английский язык
6926,6926,Agile
6927,6927,Scrum
6928,6928,Английский — B2 — Средне-продвинутый
6929,6929,Python
6930,6930,Linux
6931,6931,Английский язык
6932,6932,Go
6933,6933,Микросервисная архитектура
6934,6934,SQL
6935,6935,Docker
6936,6936,Kubernetes
6937,6937,JSON
6938,6938,Jenkins
6939,6939,GitLab CI
6940,6940,Prometheus
6941,6941,Grafana
6942,6942,Firebase
6943,6943,API
6944,6944,Linux
6945,6945,C/C++
6946,6946,Nginx
6947,6947,TCP/IP
6948,6948,UDP
6949,6949,Wireshark
6950,6950,tcpdump
6951,6951,L7
6952,6952,SSL/TLS
6953,6953,HTTPS
6954,6954,HTTP
6955,6955,gdb
6956,6956,gdbserver
6957,6957,perf
6958,6958,xdp
6959,6959,dpdk
6960,6960,L3
6961,6961,многопоточность
6962,6962,Асинхронное программирование
6963,6963,FIrewall
6964,6964,низкоуровневая
6965,6965,Golang
6966,6966,CI/CD
6967,6967,PostgreSQL
6968,6968,Linux
6969,6969,Английский — A2 — Элементарный
6970,6970,C++
6971,6971,STL
6972,6972,SQL
